LogS	SMILES	Reference
-3.85	C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@H](C(=O)CO)[C@]4(C[C@@H](O)[C@H]23)C=O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4.16	C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CCC4=O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4.12	C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]34C)[C@@H]1CCC2=O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4.65	CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.44	OC1CCCCC1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.88	OC1CCCCCC1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.29	OC1CCCCCCC1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.88	CC1CCC(O)CC1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.53	CC(C)[C@H]1CC[C@H](C)C[C@@H]1O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.47	CCCCC[C@@H](O)\C=C\[C@@H]1[C@@H](O)CC(=O)[C@H]1C\C=C\CCCC(=O)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.17	O[C@@H]1C[C@H](O)[C@@H](O)C(O)[C@H]1O	J. Chem. Inf. Model. 2007, 47, 1395-1404
0.35	OC1C(O)C(O)C(O)C(O)C1O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.21	OC(=O)C(O)(c1ccccc1)c2ccccc2	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.27	CC[C@](C)(O)C(C)(C)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.72	CC(C)(C)C(C)(C)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.72	CCCCCC(C)(C)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.6	CCCC[C@@](C)(O)CC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.08	CCCCC(C)(C)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1	CCC[C@@](C)(O)CC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.49	CCCC(C)(C)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.99	CC(=CCC[C@](C)(O)C=C)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.85	CCC(O)(CC)CC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.38	CCC(C)(O)CC	J. Chem. Inf. Model. 2007, 47, 1395-1404
0.08	CCC(C)(C)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.92	CC(C)CC(C)(C)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
0.51	OC(=O)CC(O)(CC(=O)O)C(=O)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.89	CC[C@H](C)C(C)(C)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.85	CC[C@](C)(O)C(C)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.41	CC(C)C(C)(C)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.29	OCc1ccccc1O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.2	Cc1ccc(CO)cc1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.4	OCc1ccccc1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.52	CCCC(C)(C)CO	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.04	CCC(C)(C)CO	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.4	CC(C)(C)CO	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.74	OCCc1ccccc1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.5	CC(C)(C)CCO	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.38	OCCCc1ccccc1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.55	CC(C)(C)CCCO	J. Chem. Inf. Model. 2007, 47, 1395-1404
-8.4	CCCCCCCCCCCCCCCCCCO	J. Chem. Inf. Model. 2007, 47, 1395-1404
-7.26	CCCCCCCCCCCCCCCCO	J. Chem. Inf. Model. 2007, 47, 1395-1404
-6.35	CCCCCCCCCCCCCCCO	J. Chem. Inf. Model. 2007, 47, 1395-1404
-6.05	CCCCCCCCCCCCCCO	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4.67	CCCCCCCCCCCCO	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.63	CCCCCCCCCCO	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.01	CCCCCCCCCO	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.39	CCCCCCCCO	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.81	CCCCCCCO	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.24	CCCCCCO	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.6	CCCCCO	J. Chem. Inf. Model. 2007, 47, 1395-1404
0	CCCCO	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.15	OCCCC=C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.14	CC(C)CCCO	J. Chem. Inf. Model. 2007, 47, 1395-1404
0.62	CCCO	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.72	CC[C@H](C)CCO	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.52	CC(C)CCO	J. Chem. Inf. Model. 2007, 47, 1395-1404
1.1	CCO	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.93	OC[C@H](C(=O)O)c1ccccc1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.11	CCCC[C@H](CC)CO	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.11	CCC[C@H](C)CO	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.17	CCC(CC)CO	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.47	CC[C@H](C)CO	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.6	CC(C)C[C@H](C)CO	J. Chem. Inf. Model. 2007, 47, 1395-1404
0.04	CC(C)CO	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.39	CC(C)[C@H](C)CO	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.46	CC(=CCC\C(=C\CO)\C)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.75	C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2C(=O)CO	J. Chem. Inf. Model. 2007, 47, 1395-1404
1.57	CO	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.55	OC(c1ccccc1)c2ccccc2	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.85	O[C@H](C(=O)c1ccccc1)c2ccccc2	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.15	CC[C@@H](O)C(C)(C)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.62	C[C@@H](O)C(C)(C)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.52	O[C@H](Cc1ccccc1)c2ccccc2	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.94	CCCCCCCCC[C@@H](C)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.74	CCCCCCC[C@@H](C)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.09	CCCCCC[C@@H](C)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.98	CCCCC[C@H](O)CC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.55	CCCCC[C@@H](C)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.47	CCCC[C@H](O)CC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.89	CCCC[C@@H](C)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.4	CCCC(O)CCC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.8	CCC[C@H](O)CC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.29	CCC[C@@H](C)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.59	CCC[C@@H](O)C=C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.38	CC(C)CC[C@@H](C)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.24	CCC(O)CC	J. Chem. Inf. Model. 2007, 47, 1395-1404
0.43	CC[C@@H](C)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.8	CC(C)C[C@@H](C)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
1.12	OCC(O)CO	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.92	C[C@@H](O)c1ccccc1	J. Chem. Inf. Model. 2007, 47, 1395-1404
0.43	CC(C)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.72	CCCC[C@H](C)[C@@H](C)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.72	CC[C@H](C)[C@@H](C)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.54	CCC[C@@H](O)[C@H](CC)CO	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.7	CC[C@@H](O)C(C)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.2	CC(C)[C@@H](C)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.22	CC(C)C(O)C(C)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.93	O[C@H]([C@H](O)c1ccccc1)c2ccccc2	J. Chem. Inf. Model. 2007, 47, 1395-1404
0.7	OC[C@@H](O)[C@@H](O)CO	J. Chem. Inf. Model. 2007, 47, 1395-1404
1.09	OC[C@H](O)[C@@H](O)[C@@H](O)[C@@H](O)CO	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.8	CC(C)C1=CC2=CC[C@H]3[C@@](C)(CCC[C@]3(C)C(=O)O)[C@@H]2CC1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.42	CC1(C)[C@H](CC[C@@]1(C)C(=O)O)C(=O)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.28	OC(=O)c1ccccc1c2ccccc2C(=O)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.06	Cc1ccccc1C(=O)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.11	OC(=O)c1ccccc1C(=O)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.14	Cc1cccc(c1)C(=O)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.6	Cc1ccc(cc1)C(=O)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.55	OC(=O)c1ccccc1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.45	OC(=O)C1CCCCC1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.29	CC(C)(C(=O)O)[C@@](C)(CC(=O)O)C(=O)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.06	OC(=O)C(=C)c1ccccc1	J. Chem. Inf. Model. 2007, 47, 1395-1404
0.01	CC(=C)C(=O)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.65	OC(=O)Cc1cccc2ccccc12	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.89	OC(=O)Cc1ccccc1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.41	OC(=O)CCc1ccccc1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-5.68	CCCCCCCCCCCCCCCCCC(=O)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-6.81	CCCCCCCCCCCCCCCC(=O)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4.31	CCCCCCCCCCCCCCC(=O)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-5.33	CCCCCCCCCCCCCC(=O)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4.62	CCCCCCCCCCCC(=O)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.55	CCCCCCCCCCC(=O)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.44	CCCCCCCCCC(=O)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.4	OC(=O)CCCCCCCCC=C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.75	CCCCCCCCC(=O)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.89	OC(=O)CCCCCCCC(=O)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.3	CCCCCCCC(=O)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.06	CCCCCC(=O)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.82	OC(=O)CCCCC(=O)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
1	OC(=O)CCCC(=O)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.19	CCCC(=O)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-5.06	OC(=O)CCC(=O)c1ccc(cc1)c2ccccc2	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.2	OC(=O)CCC(=O)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
1.22	CC(=O)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.22	OC(=O)C(c1ccccc1)c2ccccc2	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.86	CCCC(CCC)C(=O)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.81	CCC(CC)C(=O)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.7	C[C@H](C(=O)O)c1cccc(c1)C(=O)c2ccccc2	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.99	CC(C)Cc1ccc(cc1)[C@H](C)C(=O)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
0.28	CC(C)C(=O)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.48	OC(=O)\C=C\c1ccccc1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.77	C\C=C\C=C\C(=O)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.48	OC(=O)\C=C\c1ccccc1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.77	C\C=C\C=C\C(=O)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
0.38	OC(=O)C(=O)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-6.7	Cc1ccc(O)cc1O[P@@](=O)(Oc2ccc(O)cc2C)Oc3c(C)cccc3O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-6.01	Cc1ccc(O[P@](=O)(Oc2cccc(C)c2)Oc3ccccc3C)cc1	J. Chem. Inf. Model. 2007, 47, 1395-1404
0.43	CCOP(=O)(OCC)OCC	J. Chem. Inf. Model. 2007, 47, 1395-1404
0.65	CNC(=O)\C=C(\C)/OP(=O)(OC)OC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4.38	c1ccc2c(c1)sc3ccccc23	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.94	CN1c2ccccc2Sc3ccc(CC(=O)O)cc13	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.98	OC1CCN(CCCN2c3ccccc3Sc4ccc(cc24)C#N)CC1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4.22	COc1ccc2Sc3ccccc3N(C[C@H](C)CN(C)C)c2c1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4.74	CN1CCC[C@H](CN2c3ccccc3Sc4ccccc24)C1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4.3	CN(C)CCCN1c2ccccc2Sc3ccccc13	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4.26	C[C@@H](CN1c2ccccc2Sc3ccccc13)N(C)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-5.41	C[C@@]12CC[C@@H]3[C@@H](CC[C@H]4C[C@H]5S[C@H]5C[C@@]34C)[C@@H]1CC[C@H]2O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.07	Cc1cccc2sc3nncn3c12	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.71	CCC(=O)N(c1ccccc1)C2(COC)CCN(CCc3cccs3)CC2	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.59	CCc1cccs1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.64	CN(C)CCN(Cc1cccs1)c2ccccn2	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.14	CC1=C(SCCO1)C(=O)Nc2ccccc2	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.43	CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.77	O=C1CSC(=S)N1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.13	CN1CSC(=S)N(C)C1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.39	Cc1ccsc1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.47	OC(=O)c1ccsc1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.45	c1ccsc1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.5	c1ccc2scnc2c1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.68	Cc1ccc2nc(sc2c1)c3ccc(N)cc3	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4.87	CN(C(=O)COc1nc2ccccc2s1)c3ccccc3	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.18	Sc1nc2ccccc2s1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.36	Nc1nccs1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.88	CN1C[C@H](O)N(C1=O)c2nnc(s2)C(C)(C)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.68	CC(C)N1C(=O)c2ccccc2NS1(=O)=O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4.16	CN1C(=C(O)c2ccccc2S1(=O)=O)C(=O)Nc3ccccn3	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.64	O=C1NS(=O)(=O)c2ccccc12	J. Chem. Inf. Model. 2007, 47, 1395-1404
-6.24	COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4.28	CC(=O)S[C@@H]1CC2=CC(=O)CC[C@@]2(C)[C@@H]3CC[C@]4(C)[C@H](CC[C@@]45CCC(=O)O5)[C@@H]13	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4.71	CCN1c2ccccc2N(C)C(=S)c3cccnc13	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4.63	CCN1c2ncccc2N(C)C(=S)c3cccnc13	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.36	S=C1Nc2nccnc2C=N1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.71	S=C1Nc2ncncc2N=C1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.36	CCC[C@H](C)C1(CC)C(=O)NC(=S)NC1=O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.46	CCC[C@@H](C)C1(CC=C)C(=O)NC(=S)NC1=O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.71	S=C1NCCN1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.77	S=C1NC=Nc2nccnc12	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.26	O=C1NC(=S)NC=C1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.15	CCCC1=CC(=O)NC(=S)N1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.43	CC1=CC(=O)NC(=S)N1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.93	CN(C)C(=O)SCCCCOc1ccccc1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.58	CCCSCCC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.35	CCCCN(CC)C(=O)SCCC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.42	CSCC[C@@H](N)C(=O)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.35	CN\C(=N/C#N)\NCCSCc1nc[nH]c1C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.35	CN\C(=N/C#N)\NCCSCc1nc[nH]c1C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.09	CCSCc1ccccc1OC(=O)NC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.34	CCSCC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.4	CCSC(=O)N(CC)C1CCCCC1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.68	CCSC(=O)N(CC(C)C)CC(C)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.62	CNC(=O)O\N=C(\CSC)/C(C)(C)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4.57	COP(=S)(OC)Oc1ccc(SC)c(C)c1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.39	CSc1ccccc1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.55	CSc1cnc2ncncc2n1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.76	CSc1ncc2nccnc2n1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.55	CSc1cnc2cncnc2n1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.36	CSc1ncnc2nccnc12	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.68	CSc1nc(nc(n1)N(C)C)N(C)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.93	COCCCNc1nc(NC(C)C)nc(SC)n1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4	CCNc1nc(NC(C)(C)C)nc(SC)n1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.04	CCNc1nc(NC(C)C)nc(SC)n1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4.1	CSc1nc(NC(C)C)nc(NC(C)C)n1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.25	CSC1=NN=C(C(=O)N1N)C(C)(C)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.45	CSC	J. Chem. Inf. Model. 2007, 47, 1395-1404
0.11	CNC(=O)O\N=C(/SC)\C(=O)N(C)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.24	CC(C)SC(C)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4.6	S=C=Nc1cccc2ccccc12	J. Chem. Inf. Model. 2007, 47, 1395-1404
0.32	NC(=S)N	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.77	NC(=S)Nc1ccccc1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.46	CCNC(=S)NCC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.12	Sc1ccccc1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.71	Sc1cnc2ncncc2n1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.77	Sc1ncc2nccnc2n1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.45	Cc1cnc(S)nc1O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.26	Oc1ccnc(S)n1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.43	Cc1cc(O)nc(S)n1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.36	Sc1ncnc2nccnc12	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.27	SC1=NC=CC(=O)N1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.13	CC(C)(S)[C@@H](N)C(=O)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.18	CCCCS	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.6	CCS	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4.71	CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2CC(C)(C)Oc12)C(C)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-5.59	O[Sn](C1CCCCC1)(C2CCCCC2)C3CCCCC3	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.98	CSCS(=O)C[C@@H](CO)NC(=O)\C=C\C1=C(C)NC(=O)NC1=O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.3	CCOP(=S)(OCC)Oc1ccc(cc1)S(=O)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.59	CC(=O)N(c1onc(C)c1C)S(=O)c2ccc(N)cc2	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.82	Nc1ccc(cc1)S(=O)(=O)c2ccc(N)cc2	J. Chem. Inf. Model. 2007, 47, 1395-1404
0.04	CCS(=O)(=O)CC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.59	CC(=O)N(c1onc(C)c1C)S(=O)(=O)c2ccc(N)cc2	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4.16	CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.02	Cc1ccccc1S(=O)(=O)N	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.74	Cc1ccc(cc1)S(=O)(=O)N	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.36	Nc1ccc(cc1)S(=O)(=O)N	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.61	CC(=O)Nc1ccc(cc1)S(=O)(=O)N	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.56	NS(=O)(=O)c1ccccc1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.81	CCOc1ccc2nc(sc2c1)S(=O)(=O)N	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.36	CC(=O)Nc1nnc(s1)S(=O)(=O)N	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.83	CN1N=C(S/C/1=N/C(=O)C)S(=O)(=O)N	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.85	Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.27	Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.44	Cc1oc(NS(=O)(=O)c2ccc(N)cc2)nc1C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.82	Cc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.58	COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.7	Nc1ccc(cc1)S(=O)(=O)Nc2ccccn2	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.51	Nc1ccc(cc1)S(=O)(=O)Nc2ncccn2	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.7	Nc1ccc(cc1)S(=O)(=O)Nc2cnccn2	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.24	Cc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.54	COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.96	COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.28	COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.32	Nc1ccc(cc1)S(=O)(=O)Nc2ccnn2c3ccccc3	J. Chem. Inf. Model. 2007, 47, 1395-1404
